word_ipa,subword_ipas,audio_file,vowel_ipas,word
miscin,"mis,cin",miskin.wav,"i,i",miskin
miscinaːne,"mis,ci,naː,ne",miskinane.wav,"i,i,a,e",miskinane
misli,"mis,li",misli.wav,"i,i",misli
mɯsɾaː,"mɯs,ɾaː",misra.wav,"ɯ,a",mısra
mɯsɾiː,"mɯs,ɾiː",misri.wav,"ɯ,i",mısri
mistisizm,"mis,ti,sizm",mistisizm.wav,"i,i,i",mistisizm
misvak,"mis,vak",misvak.wav,"i,a",misvak
misjonɛɾ,"mis,jo,nɛɾ",misyoner.wav,"i,o,ɛ",misyoner
mitoloːʒi,"mi,to,loː,ʒi",mitoloji.wav,"i,o,o,i",mitoloji
mijaːɾ,"mi,jaːɾ",miyar.wav,"i,a",miyar
mizaːt͡ʃ,"mi,zaːt͡ʃ",mizac.wav,"i,a",mizaç
mizaːh,"mi,zaːh",mizah.wav,"i,a",mizah
mizaːhiː,"mi,zaː,hiː",mizahi.wav,"i,a,i",mizahi
miːzaːn,"miː,zaːn",mizan.wav,"i,a",mizan
mizanpaʒ,"mi,zan,paʒ",mizanpaj.wav,"i,a,a",mizanpaj
mizansɛn,"mi,zan,sɛn",mizansen.wav,"i,a,ɛ",mizansen
mizantɾop,"mi,zant,ɾop",mizantrop.wav,"i,a,o",mizantrop
mɯzɯka,"mɯ,zɯ,ka",mizika.wav,"ɯ,ɯ,a",mızıka
mɯzɾak,"mɯz,ɾak",mizrak.wav,"ɯ,a",mızrak
mɯzɾap,"mɯz,ɾap",mizrap.wav,"ɯ,a",mızrap
mœbleli,"mœb,le,li",mobleli.wav,"œ,e,i",möbleli
modɛm,"mo,dɛm",modem.wav,"o,ɛ",modem
modɛɾn,"mo,dɛɾn",modern.wav,"o,ɛ",modern
modɛɾnist,"mo,dɛɾ,nist",modernist.wav,"o,ɛ,i",modernist
modylɛɾ,"mo,dy,lɛɾ",moduler.wav,"o,y,ɛ",modüler
molecyl,"mo,le,cyl",molekul.wav,"o,e,y",molekül
moɫɫa,"moɫ,ɫa",molla.wav,"o,a",molla
monoloːɡ,"mo,no,loːɡ",monolog.wav,"o,o,o",monolog
monoton,"mo,no,ton",monoton.wav,"o,o,o",monoton
mœny,"mœ,ny",monu.wav,"œ,y",mönü
moɾatoɾjum,"mo,ɾa,toɾ,jum",moratoryum.wav,"o,a,o,u",moratoryum
moɾina,"mo,ɾi,na",morina.wav,"o,i,a",morina
moskof,"mos,kof",moskof.wav,"o,o",moskof
mostɾa,"most,ɾa",mostra.wav,"o,a",mostra
motivasjon,"mo,ti,vas,jon",motivasyon.wav,"o,i,a,o",motivasyon
motoɾin,"mo,to,ɾin",motorin.wav,"o,o,i",motorin
motosiklɛt,"mo,to,sik,lɛt",motosiklet.wav,"o,o,i,ɛ",motosiklet
mozaik,"mo,za,ik",mozaik.wav,"o,a,i",mozaik
mozole,"mo,zo,le",mozole.wav,"o,o,e",mozole
muad͡ʒd͡ʒɛl,"mu,ad͡ʒ,d͡ʒɛl",muaccel.wav,"u,a,ɛ",muaccel
muad͡ʒd͡ʒelɛn,"mu,ad͡ʒ,d͡ʒe,lɛn",muaccelen.wav,"u,a,e,ɛ",muaccelen
muaːdele,"mu,aː,de,le",muadele.wav,"u,a,e,e",muadele
muaːdelet,"mu,aː,de,let",muadelet.wav,"u,a,e,e",muadelet
muaːdil,"mu,aː,dil",muadil.wav,"u,a,i",muadil
muaːf,"mu,aːf",muaf.wav,"u,a",muaf
muaːfijet,"mu,aː,fi,jet",muafiyet.wav,"u,a,i,e",muafiyet
muaːhede,"mu,aː,he,de",muahede.wav,"u,a,e,e",muahede
muaːheze,"mu,aː,he,ze",muaheze.wav,"u,a,e,e",muaheze
muahhaːɾ,"mu,ah,haːɾ",muahhar.wav,"u,a,a",muahhar
muahhaɾɛn,"mu,ah,ha,ɾɛn",muahharen.wav,"u,a,a,ɛ",muahharen
muakcip,"mu,ak,cip",muakkip.wav,"u,a,i",muakkip
muaɫlɑ,"mu,aɫ,lɑ",mualla.wav,"u,a,ɑ",mualla
muaɫlɑk,"mu,aɫ,lɑk",muallak.wav,"u,a,ɑ",muallak
muɑɫlim,"mu,ɑɫ,lim",muallim.wav,"u,ɑ,i",muallim
muɑɫlime,"mu,ɑɫ,li,me",muallime.wav,"u,ɑ,i,e",muallime
muɑɫlimhaːne,"mu,ɑɫ,lim,haː,ne",muallimhane.wav,"u,ɑ,i,a,e",muallimhane
muaːmɛlɑːt,"mu,aː,mɛ,lɑːt",muamelat.wav,"u,a,ɛ,ɑ",muamelat
muaːmele,"mu,aː,me,le",muamele.wav,"u,a,e,e",muamele
muammaː,"mu,am,maː",muamma.wav,"u,a,a",muamma
muammɛɾ,"mu,am,mɛɾ",muammer.wav,"u,a,ɛ",muammer
muannit,"mu,an,nit",muannit.wav,"u,a,i",muannit
muaːɾefe,"mu,aː,ɾe,fe",muarefe.wav,"u,a,e,e",muarefe
muaːɾɯz,"mu,aː,ɾɯz",muariz.wav,"u,a,ɯ",muarız
muaːʃaka,"mu,aː,ʃa,ka",muasaka.wav,"u,a,a,a",muaşaka
muaːʃeɾet,"mu,aː,ʃe,ɾet",muaseret.wav,"u,a,e,e",muaşeret
muaːsɯɾ,"mu,aː,sɯɾ",muasir.wav,"u,a,ɯ",muasır
muattal,"mu,at,tal",muattal.wav,"u,a,a",muattal
muattaɾ,"mu,at,taɾ",muattar.wav,"u,a,a",muattar
muaːvɛnaːt,"mu,aː,vɛ,naːt",muavenat.wav,"u,a,ɛ,a",muavenat
muaːvenet,"mu,aː,ve,net",muavenet.wav,"u,a,e,e",muavenet
muaːvin,"mu,aː,vin",muavin.wav,"u,a,i",muavin
muaːvije,"mu,aː,vi,je",muaviye.wav,"u,a,i,e",muaviye
muaːjede,"mu,aː,je,de",muayede.wav,"u,a,e,e",muayede
muaːjene,"mu,aː,je,ne",muayene.wav,"u,a,e,e",muayene
muajjɛn,"mu,aj,jɛn",muayyen.wav,"u,a,ɛ",muayyen
muazzam,"mu,az,zam",muazzam.wav,"u,a,a",muazzam
muazzep,"mu,az,zep",muazzep.wav,"u,a,e",muazzep
muazzez,"mu,az,zez",muazzez.wav,"u,a,e",muazzez
mybaːdele,"my,baː,de,le",mubadele.wav,"y,a,e,e",mübadele
mybaːdil,"my,baː,dil",mubadil.wav,"y,a,i",mübadil
mybah,"my,bah",mubah.wav,"y,a",mübah
mybaːhase,"my,baː,ha,se",mubahase.wav,"y,a,a,e",mübahase
mybaːɾek,"my,baː,ɾek",mubarek.wav,"y,a,e",mübarek
mybaːɾece,"my,baː,ɾe,ce",mubareke.wav,"y,a,e,e",mübareke
mybaːʃeɾet,"my,baː,ʃe,ɾet",mubaseret.wav,"y,a,e,e",mübaşeret
mybaːʃiɾ,"my,baː,ʃiɾ",mubasir.wav,"y,a,i",mübaşir
mybaːjaa,"my,baː,ja,a",mubayaa.wav,"y,a,a,a",mübayaa
mybaːjenet,"my,baː,je,net",mubayenet.wav,"y,a,e,e",mübayenet
mybed͡ʒd͡ʒel,"my,bed͡ʒ,d͡ʒel",mubeccel.wav,"y,e,e",mübeccel
mybɛddel,"my,bɛd,del",mubeddel.wav,"y,ɛ,e",mübeddel
mybɛɾɾaː,"my,bɛɾ,ɾaː",muberra.wav,"y,ɛ,a",müberra
mybɛʃʃɛɾ,"my,bɛʃ,ʃɛɾ",mubesser.wav,"y,ɛ,ɛ",mübeşşer
mybeʃʃiɾ,"my,beʃ,ʃiɾ",mubessir.wav,"y,e,i",mübeşşir
mybɛʃʃiɾiːn,"my,bɛʃ,ʃi,ɾiːn",mubessirin.wav,"y,ɛ,i,i",mübeşşirin
mybejjin,"my,bej,jin",mubeyyin.wav,"y,e,i",mübeyyin
mybejjiz,"my,bej,jiz",mubeyyiz.wav,"y,e,i",mübeyyiz
mybiːn,"my,biːn",mubin.wav,"y,i",mübin
myd͡ʒaːdele,"my,d͡ʒaː,de,le",mucadele.wav,"y,a,e,e",mücadele
myd͡ʒaːhede,"my,d͡ʒaː,he,de",mucahede.wav,"y,a,e,e",mücahede
myd͡ʒaːveɾet,"my,d͡ʒaː,ve,ɾet",mucaveret.wav,"y,a,e,e",mücaveret
myd͡ʒaːviɾ,"my,d͡ʒaː,viɾ",mucavir.wav,"y,a,i",mücavir
myd͡ʒbiɾ,"myd͡ʒ,biɾ",mucbir.wav,"y,i",mücbir
myd͡ʒehhez,"my,d͡ʒeh,hez",mucehhez.wav,"y,e,e",mücehhez
myd͡ʒeɫlaːː,"my,d͡ʒeɫ,laːː",mucella.wav,"y,e,a",mücella
myd͡ʒeɫlit,"my,d͡ʒeɫ,lit",mucellit.wav,"y,e,i",mücellit
myd͡ʒeɾɾet,"my,d͡ʒeɾ,ɾet",mucerret.wav,"y,e,e",mücerret
myd͡ʒeɾɾit,"my,d͡ʒeɾ,ɾit",mucerrit.wav,"y,e,i",mücerrit
myd͡ʒessɛm,"my,d͡ʒes,sɛm",mucessem.wav,"y,e,ɛ",mücessem
myd͡ʒevhɛɾ,"my,d͡ʒev,hɛɾ",mucevher.wav,"y,e,ɛ",mücevher
myd͡ʒevheɾaːt,"my,d͡ʒev,he,ɾaːt",mucevherat.wav,"y,e,e,a",mücevherat
myd͡ʒevvez,"my,d͡ʒev,vez",mucevvez.wav,"y,e,e",mücevvez
myd͡ʒevveze,"my,d͡ʒev,ve,ze",mucevveze.wav,"y,e,e,e",mücevveze
muːd͡ʒibind͡ʒe,"muː,d͡ʒi,bin,d͡ʒe",mucibince.wav,"u,i,i,e",mucibince
muːd͡ʒip,"muː,d͡ʒip",mucip.wav,"u,i",mucip
muːd͡ʒit,"muː,d͡ʒit",mucit.wav,"u,i",mucit
muːd͡ʒiz,"muː,d͡ʒiz",muciz.wav,"u,i",muciz
muːd͡ʒize,"muː,d͡ʒi,ze",mucize.wav,"u,i,e",mucize
myd͡ʒmɛl,"myd͡ʒ,mɛl",mucmel.wav,"y,ɛ",mücmel
myd͡ʒɾim,"myd͡ʒ,ɾim",mucrim.wav,"y,i",mücrim
myt͡ʃtehit,"myt͡ʃ,te,hit",muctehit.wav,"y,e,i",müçtehit
mydaːfiː,"my,daː,fiː",mudafi.wav,"y,a,i",müdafi
mydaːhil,"my,daː,hil",mudahil.wav,"y,a,i",müdahil
mydaːm,"my,daːm",mudam.wav,"y,a",müdam
mydaːnaː,"my,daː,naː",mudana.wav,"y,a,a",müdana
mydaːɾaː,"my,daː,ɾaː",mudara.wav,"y,a,a",müdara
mydaːvemet,"my,daː,ve,met",mudavemet.wav,"y,a,e,e",müdavemet
mydaːviː,"my,daː,viː",mudavi.wav,"y,a,i",müdavi
mydaːvim,"my,daː,vim",mudavim.wav,"y,a,i",müdavim
myddeaː,"myd,de,aː",muddea.wav,"y,e,a",müddea
myddɛiː,"myd,dɛ,iː",muddei.wav,"y,ɛ,i",müddei
myddeialejh,"myd,de,i,a,lejh",muddeialeyh.wav,"y,e,i,a,e",müddeialeyh
myddeiumuːmiː,"myd,de,i,u,muː,miː",muddeiumumi.wav,"y,e,i,u,u,i",müddeiumumi
myddet,"myd,det",muddet.wav,"y,e",müddet
mydebbiɾ,"my,deb,biɾ",mudebbir.wav,"y,e,i",müdebbir
mydekcik,"my,dek,cik",mudekkik.wav,"y,e,i",müdekkik
mydeɾɾis,"my,deɾ,ɾis",muderris.wav,"y,e,i",müderris
mydevvɛɾ,"my,dev,vɛɾ",mudevver.wav,"y,e,ɛ",müdevver
muːdiː,"muː,diː",mudi.wav,"u,i",mudi
mydiːɾe,"my,diː,ɾe",mudire.wav,"y,i,e",müdire
mydɾik,"myd,ɾik",mudrik.wav,"y,i",müdrik
mydyɾ,"my,dyɾ",mudur.wav,"y,y",müdür
mydyːɾijet,"my,dyː,ɾi,jet",muduriyet.wav,"y,y,i,e",müdüriyet
myebbedɛn,"my,eb,be,dɛn",muebbeden.wav,"y,e,e,ɛ",müebbeden
myebbet,"my,eb,bet",muebbet.wav,"y,e,e",müebbet
myed͡ʒd͡ʒɛl,"my,ed͡ʒ,d͡ʒɛl",mueccel.wav,"y,e,ɛ",müeccel
myeddep,"my,ed,dep",mueddep.wav,"y,e,e",müeddep
myeɫlefaːt,"my,eɫ,le,faːt",muellefat.wav,"y,e,e,a",müellefat
myeɫlif,"my,eɫ,lif",muellif.wav,"y,e,i",müellif
myemmɛn,"my,em,mɛn",muemmen.wav,"y,e,ɛ",müemmen
myennes,"my,en,nes",muennes.wav,"y,e,e",müennes
myesses,"my,es,ses",muesses.wav,"y,e,e",müesses
myessese,"my,es,se,se",muessese.wav,"y,e,e,e",müessese
myessif,"my,es,sif",muessif.wav,"y,e,i",müessif
myessiɾ,"my,es,siɾ",muessir.wav,"y,e,i",müessir
myessiɾaːne,"my,es,si,ɾaː,ne",muessirane.wav,"y,e,i,a,e",müessirane
myessis,"my,es,sis",muessis.wav,"y,e,i",müessis
myejjet,"my,ej,jet",mueyyet.wav,"y,e,e",müeyyet
myejjide,"my,ej,ji,de",mueyyide.wav,"y,e,i,e",müeyyide
myezzin,"my,ez,zin",muezzin.wav,"y,e,i",müezzin
myfaːhiɾ,"my,faː,hiɾ",mufahir.wav,"y,a,i",müfahir
mufaːsaɫa,"mu,faː,sa,ɫa",mufasala.wav,"u,a,a,a",mufasala
mufassal,"mu,fas,sal",mufassal.wav,"u,a,a",mufassal
mufassaɫan,"mu,fas,sa,ɫan",mufassalan.wav,"u,a,a,a",mufassalan
mufassɯl,"mu,fas,sɯl",mufassil.wav,"u,a,ɯ",mufassıl
myfɛɾɾih,"my,fɛɾ,ɾih",muferrih.wav,"y,ɛ,i",müferrih
myfessiɾ,"my,fes,siɾ",mufessir.wav,"y,e,i",müfessir
myfɛssiɾaːn,"my,fɛs,si,ɾaːn",mufessiran.wav,"y,ɛ,i,a",müfessiran
myfettiʃ,"my,fet,tiʃ",mufettis.wav,"y,e,i",müfettiş
myfiːde,"my,fiː,de",mufide.wav,"y,i,e",müfide
myfit,"my,fit",mufit.wav,"y,i",müfit
myfliːt͡ʃ,"myf,liːt͡ʃ",muflic.wav,"y,i",müfliç
myflis,"myf,lis",muflis.wav,"y,i",müflis
myfɾedat,"myf,ɾe,dat",mufredat.wav,"y,e,a",müfredat
myfɾez,"myf,ɾez",mufrez.wav,"y,e",müfrez
myfɾeze,"myf,ɾe,ze",mufreze.wav,"y,e,e",müfreze
myfsit,"myf,sit",mufsit.wav,"y,i",müfsit
myftehiɾ,"myf,te,hiɾ",muftehir.wav,"y,e,i",müftehir
myfteɾiː,"myf,te,ɾiː",mufteri.wav,"y,e,i",müfteri
myfty,"myf,ty",muftu.wav,"y,y",müftü
muɡaːlɑta,"mu,ɡaː,lɑ,ta",mugalata.wav,"u,a,ɑ,a",mugalata
muɡanniː,"mu,ɡan,niː",muganni.wav,"u,a,i",muganni
muɡannije,"mu,ɡan,ni,je",muganniye.wav,"u,a,i,e",muganniye
muɡaːjiɾ,"mu,ɡaː,jiɾ",mugayir.wav,"u,a,i",mugayir
muːbet͡ʃe,"muː,be,t͡ʃe",mugbece.wav,"u,e,e",muğbeçe
muːbɛɾ,"muː,bɛɾ",mugber.wav,"u,ɛ",muğber
muːfil,"muː,fil",mugfil.wav,"u,i",muğfil
muːlɑk,"muː,lɑk",muglak.wav,"u,ɑ",muğlak
muhabbet,"mu,hab,bet",muhabbet.wav,"u,a,e",muhabbet
muhabbetnaːme,"mu,hab,bet,naː,me",muhabbetname.wav,"u,a,e,a,e",muhabbetname
muhaːbeɾaːt,"mu,haː,be,ɾaːt",muhaberat.wav,"u,a,e,a",muhaberat
muhaːbeɾe,"mu,haː,be,ɾe",muhabere.wav,"u,a,e,e",muhabere
muhaːbiɾ,"mu,haː,biɾ",muhabir.wav,"u,a,i",muhabir
muhaːd͡ʒeɾet,"mu,haː,d͡ʒe,ɾet",muhaceret.wav,"u,a,e,e",muhaceret
muhaːd͡ʒeze,"mu,haː,d͡ʒe,ze",muhaceze.wav,"u,a,e,e",muhaceze
muhaːd͡ʒiɾ,"mu,haː,d͡ʒiɾ",muhacir.wav,"u,a,i",muhacir
muhaːd͡ʒiɾiːn,"mu,haː,d͡ʒi,ɾiːn",muhacirin.wav,"u,a,i,i",muhacirin
muhaddis,"mu,had,dis",muhaddis.wav,"u,a,i",muhaddis
muhaddisiːn,"mu,had,di,siːn",muhaddisin.wav,"u,a,i,i",muhaddisin
muhaːfaza,"mu,haː,fa,za",muhafaza.wav,"u,a,a,a",muhafaza
muhaːfazacɑːɾ,"mu,haː,fa,za,cɑːɾ",muhafazakar.wav,"u,a,a,a,ɑ",muhafazakâr
muhaːfɯz,"mu,haː,fɯz",muhafiz.wav,"u,a,ɯ",muhafız
muhaːcemaːt,"mu,haː,ce,maːt",muhakemat.wav,"u,a,e,a",muhakemat
muhaːceme,"mu,haː,ce,me",muhakeme.wav,"u,a,e,e",muhakeme
muhakkak,"mu,hak,kak",muhakkak.wav,"u,a,a",muhakkak
muhakcik,"mu,hak,cik",muhakkik.wav,"u,a,i",muhakkik
muhɑːl,"mu,hɑːl",muhal.wav,"u,ɑ",muhal
muhaːlefet,"mu,haː,le,fet",muhalefet.wav,"u,a,e,e",muhalefet
muhaːlif,"mu,haː,lif",muhalif.wav,"u,a,i",muhalif
muhɑɫlebi,"mu,hɑɫ,le,bi",muhallebi.wav,"u,ɑ,e,i",muhallebi
muhammed,"mu,ham,med",muhammed.wav,"u,a,e",muhammed
muhammediː,"mu,ham,me,diː",muhammedi.wav,"u,a,e,i",muhammedi
muhammediː,"mu,ham,me,diː",muhammedi.wav,"u,a,e,i",muhammedî
muhammediːje,"mu,ham,me,diː,je",muhammediye.wav,"u,a,e,i,e",muhammediye
muhammɛn,"mu,ham,mɛn",muhammen.wav,"u,a,ɛ",muhammen
muhammes,"mu,ham,mes",muhammes.wav,"u,a,e",muhammes
muhammin,"mu,ham,min",muhammin.wav,"u,a,i",muhammin
muhannes,"mu,han,nes",muhannes.wav,"u,a,e",muhannes
muhannet,"mu,han,net",muhannet.wav,"u,a,e",muhannet
muhaːɾebaːt,"mu,haː,ɾe,baːt",muharebat.wav,"u,a,e,a",muharebat
muhaːɾebe,"mu,haː,ɾe,be",muharebe.wav,"u,a,e,e",muharebe
muhaːɾip,"mu,haː,ɾip",muharip.wav,"u,a,i",muharip
muhaɾɾem,"mu,haɾ,ɾem",muharrem.wav,"u,a,e",muharrem
muhaɾɾɛɾ,"mu,haɾ,ɾɛɾ",muharrer.wav,"u,a,ɛ",muharrer
muhaɾɾik,"mu,haɾ,ɾik",muharrik.wav,"u,a,i",muharrik
muhaɾɾiɾ,"mu,haɾ,ɾiɾ",muharrir.wav,"u,a,i",muharrir
muhaɾɾiɾiːn,"mu,haɾ,ɾi,ɾiːn",muharririn.wav,"u,a,i,i",muharririn
muhaɾɾis,"mu,haɾ,ɾis",muharris.wav,"u,a,i",muharris
muhaːsaɾa,"mu,haː,sa,ɾa",muhasara.wav,"u,a,a,a",muhasara
muhaːsebaːt,"mu,haː,se,baːt",muhasebat.wav,"u,a,e,a",muhasebat
muhaːsebe,"mu,haː,se,be",muhasebe.wav,"u,a,e,e",muhasebe
muhaːsɯm,"mu,haː,sɯm",muhasim.wav,"u,a,ɯ",muhasım
muhaːsip,"mu,haː,sip",muhasip.wav,"u,a,i",muhasip
muhaːsɯɾ,"mu,haː,sɯɾ",muhasir.wav,"u,a,ɯ",muhasır
muhassaɫa,"mu,has,sa,ɫa",muhassala.wav,"u,a,a,a",muhassala
muhassɛnaːt,"mu,has,sɛ,naːt",muhassenat.wav,"u,a,ɛ,a",muhassenat
muhassɯl,"mu,has,sɯl",muhassil.wav,"u,a,ɯ",muhassıl
muhaːt,"mu,haːt",muhat.wav,"u,a",muhat
muhaːtap,"mu,haː,tap",muhatap.wav,"u,a,a",muhatap
muhaːtaɾa,"mu,haː,ta,ɾa",muhatara.wav,"u,a,a,a",muhatara
muhaːveɾe,"mu,haː,ve,ɾe",muhavere.wav,"u,a,e,e",muhavere
muhavvil,"mu,hav,vil",muhavvil.wav,"u,a,i",muhavvil
muhajjel,"mu,haj,jel",muhayyel.wav,"u,a,e",muhayyel
muhajjɛɾ,"mu,haj,jɛɾ",muhayyer.wav,"u,a,ɛ",muhayyer
muhajjɛɾbuːselik,"mu,haj,jɛɾ,buː,se,lik",muhayyerbuselik.wav,"u,a,ɛ,u,e,i",muhayyerbuselik
muhajjɛɾcyɾdiː,"mu,haj,jɛɾ,cyɾ,diː",muhayyerkurdi.wav,"u,a,ɛ,y,i",muhayyerkürdi
muhajjile,"mu,haj,ji,le",muhayyile.wav,"u,a,i,e",muhayyile
muhajjiɾ,"mu,haj,jiɾ",muhayyir.wav,"u,a,i",muhayyir
muhbiɾ,"muh,biɾ",muhbir.wav,"u,i",muhbir
myhendis,"my,hen,dis",muhendis.wav,"y,e,i",mühendis
myhendishaːne,"my,hen,dis,haː,ne",muhendishane.wav,"y,e,i,a,e",mühendishane
myhendisiːn,"my,hen,di,siːn",muhendisin.wav,"y,e,i,i",mühendisin
myhejjaː,"my,hej,jaː",muheyya.wav,"y,e,a",müheyya
muhik,"mu,hik",muhik.wav,"u,i",muhik
myhim,"my,him",muhim.wav,"y,i",mühim
myhimmaːt,"my,him,maːt",muhimmat.wav,"y,i,a",mühimmat
myhimsemek,"my,him,se,mek",muhimsemek.wav,"y,i,e,e",mühimsemek
muhip,"mu,hip",muhip.wav,"u,i",muhip
muhit,"mu,hit",muhit.wav,"u,i",muhit
muhcɛm,"muh,cɛm",muhkem.wav,"u,ɛ",muhkem
myhlet,"myh,let",muhlet.wav,"y,e",mühlet
muhlis,"muh,lis",muhlis.wav,"u,i",muhlis
muhlisaːne,"muh,li,saː,ne",muhlisane.wav,"u,i,a,e",muhlisane
muhliːse,"muh,liː,se",muhlise.wav,"u,i,e",muhlise
myhmɛl,"myh,mɛl",muhmel.wav,"y,ɛ",mühmel
muhɾik,"muh,ɾik",muhrik.wav,"u,i",muhrik
muhɾip,"muh,ɾip",muhrip.wav,"u,i",muhrip
myhɾysylejmaːn,"myh,ɾy,sy,lej,maːn",muhrusuleyman.wav,"y,y,y,e,a",mührüsüleyman
muhsin,"muh,sin",muhsin.wav,"u,i",muhsin
muhtaːt͡ʃ,"muh,taːt͡ʃ",muhtac.wav,"u,a",muhtaç
muhtaɾ,"muh,taɾ",muhtar.wav,"u,a",muhtar
muhtaːɾijet,"muh,taː,ɾi,jet",muhtariyet.wav,"u,a,i,e",muhtariyet
muhtasaɾ,"muh,ta,saɾ",muhtasar.wav,"u,a,a",muhtasar
muhtasaɾan,"muh,ta,sa,ɾan",muhtasaran.wav,"u,a,a,a",muhtasaran
muhtazaɾ,"muh,ta,zaɾ",muhtazar.wav,"u,a,a",muhtazar
muhtazɯɾ,"muh,ta,zɯɾ",muhtazir.wav,"u,a,ɯ",muhtazır
myhtediː,"myh,te,diː",muhtedi.wav,"y,e,i",mühtedi
muhteciɾ,"muh,te,ciɾ",muhtekir.wav,"u,e,i",muhtekir
muhteciɾaːne,"muh,te,ci,ɾaː,ne",muhtekirane.wav,"u,e,i,a,e",muhtekirane
muhtelif,"muh,te,lif",muhtelif.wav,"u,e,i",muhtelif
muhtelit,"muh,te,lit",muhtelit.wav,"u,e,i",muhtelit
muhtemɛl,"muh,te,mɛl",muhtemel.wav,"u,e,ɛ",muhtemel
muhtemelɛn,"muh,te,me,lɛn",muhtemelen.wav,"u,e,e,ɛ",muhtemelen
muhteɾɛm,"muh,te,ɾɛm",muhterem.wav,"u,e,ɛ",muhterem
muhteɾis,"muh,te,ɾis",muhteris.wav,"u,e,i",muhteris
muhteʃɛm,"muh,te,ʃɛm",muhtesem.wav,"u,e,ɛ",muhteşem
muhtevaː,"muh,te,vaː",muhteva.wav,"u,e,a",muhteva
muhteviː,"muh,te,viː",muhtevi.wav,"u,e,i",muhtevi
muhtevijaːt,"muh,te,vi,jaːt",muhteviyat.wav,"u,e,i,a",muhteviyat
muhtɯɾa,"muh,tɯ,ɾa",muhtira.wav,"u,ɯ,a",muhtıra
myhyɾ,"my,hyɾ",muhur.wav,"y,y",mühür
myhyɾdaːɾ,"my,hyɾ,daːɾ",muhurdar.wav,"y,y,a",mühürdar
muiːn,"mu,iːn",muin.wav,"u,i",muin
myʒde,"myʒ,de",mujde.wav,"y,e",müjde
myʒɡɑːn,"myʒ,ɡɑːn",mujgan.wav,"y,ɑ",müjgân
mukaːbele,"mu,kaː,be,le",mukabele.wav,"u,a,e,e",mukabele
mukaːbil,"mu,kaː,bil",mukabil.wav,"u,a,i",mukabil
mukaddɛm,"mu,kad,dɛm",mukaddem.wav,"u,a,ɛ",mukaddem
mukaddemaːt,"mu,kad,de,maːt",mukaddemat.wav,"u,a,e,a",mukaddemat
mukaddeme,"mu,kad,de,me",mukaddeme.wav,"u,a,e,e",mukaddeme
mukaddɛɾ,"mu,kad,dɛɾ",mukadder.wav,"u,a,ɛ",mukadder
mukaddeɾaːt,"mu,kad,de,ɾaːt",mukadderat.wav,"u,a,e,a",mukadderat
mukaddes,"mu,kad,des",mukaddes.wav,"u,a,e",mukaddes
mukaddesaːt,"mu,kad,de,saːt",mukaddesat.wav,"u,a,e,a",mukaddesat
mukaddim,"mu,kad,dim",mukaddim.wav,"u,a,i",mukaddim
mukaddime,"mu,kad,di,me",mukaddime.wav,"u,a,i,e",mukaddime
mycɑːfaːt,"my,cɑː,faːt",mukafat.wav,"y,ɑ,a",mükâfat
mukaffaː,"mu,kaf,faː",mukaffa.wav,"u,a,a",mukaffa
mycɑːlemaːt,"my,cɑː,le,maːt",mukalemat.wav,"y,ɑ,e,a",mükalemat
mycɑːleme,"my,cɑː,le,me",mukaleme.wav,"y,ɑ,e,e",mükâleme
mukaɫlit,"mu,kaɫ,lit",mukallit.wav,"u,a,i",mukallit
mukaːɾenet,"mu,kaː,ɾe,net",mukarenet.wav,"u,a,e,e",mukarenet
mukaɾɾɛɾ,"mu,kaɾ,ɾɛɾ",mukarrer.wav,"u,a,ɛ",mukarrer
mukaɾɾeɾaːt,"mu,kaɾ,ɾe,ɾaːt",mukarrerat.wav,"u,a,e,a",mukarrerat
mukaɾɾi,"mu,kaɾ,ɾi",mukarri.wav,"u,a,i",mukarri
mukaɾɾip,"mu,kaɾ,ɾip",mukarrip.wav,"u,a,i",mukarrip
mukaːseme,"mu,kaː,se,me",mukaseme.wav,"u,a,e,e",mukaseme
mukaːsɯm,"mu,kaː,sɯm",mukasim.wav,"u,a,ɯ",mukasım
mukassɛm,"mu,kas,sɛm",mukassem.wav,"u,a,ɛ",mukassem
mukassiː,"mu,kas,siː",mukassi.wav,"u,a,i",mukassi
mukaːtaaː,"mu,kaː,ta,aː",mukataa.wav,"u,a,a,a",mukataa
mukaːvelɑːt,"mu,kaː,ve,lɑːt",mukavelat.wav,"u,a,e,ɑ",mukavelat
mukaːvele,"mu,kaː,ve,le",mukavele.wav,"u,a,e,e",mukavele
mukaːvemet,"mu,kaː,ve,met",mukavemet.wav,"u,a,e,e",mukavemet
mukaːvim,"mu,kaː,vim",mukavim.wav,"u,a,i",mukavim
mukaːvimiːn,"mu,kaː,vi,miːn",mukavimin.wav,"u,a,i,i",mukavimin
mukavvaː,"mu,kav,vaː",mukavva.wav,"u,a,a",mukavva
mukavvɛs,"mu,kav,vɛs",mukavves.wav,"u,a,ɛ",mukavves
mukavviː,"mu,kav,viː",mukavvi.wav,"u,a,i",mukavvi
mukaːjesaːt,"mu,kaː,je,saːt",mukayesat.wav,"u,a,e,a",mukayesat
mukaːjese,"mu,kaː,je,se",mukayese.wav,"u,a,e,e",mukayese
mukajjet,"mu,kaj,jet",mukayyet.wav,"u,a,e",mukayyet
myceddɛɾ,"my,ced,dɛɾ",mukedder.wav,"y,e,ɛ",mükedder
