audio_path,words,phonemes,timestamps
parola.wav,parola,p a ɾ o ɫ a,"[(0.43, 0.47), (0.47, 0.58), (0.58, 0.59), (0.59, 0.73), (0.73, 0.74), (0.74, 0.94)]"
galos.wav,galoş,ɡ a ɫ o ʃ,"[(0.46, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.78), (0.78, 1.03)]"
furumaye.wav,fürumaye,f y ɾ uː m aː j e,"[(0.39, 0.5), (0.5, 0.58), (0.58, 0.59), (0.59, 0.67), (0.67, 0.84), (0.84, 1.01), (1.01, 1.09), (1.09, 1.39)]"
hayy.wav,hayy,h a j j,"[(0.39, 0.52), (0.52, 0.68), (0.68, 0.75), (0.75, 0.96)]"
oje.wav,oje,o ʒ e,"[(0.46, 0.58), (0.58, 0.7), (0.7, 0.86)]"
gok.wav,gök,ɡ œ k,"[(0.32, 0.42), (0.42, 0.61), (0.61, 0.8)]"
omur.wav,ömür,œ m y ɾ,"[(0.47, 0.57), (0.57, 0.64), (0.64, 0.76), (0.76, 0.93)]"
muakkip.wav,muakkip,m u a k c i p,"[(0.45, 0.51), (0.51, 0.6), (0.6, 0.73), (0.73, 0.83), (0.83, 0.92), (0.92, 1.01), (1.01, 1.25)]"
helva.wav,helva,h e ɫ v a,"[(0.41, 0.5), (0.5, 0.63), (0.63, 0.69), (0.69, 0.7), (0.7, 0.91)]"
hoppa.wav,hoppa,h o p p a,"[(0.44, 0.5), (0.5, 0.67), (0.67, 0.74), (0.74, 0.77), (0.77, 1.1)]"
harf.wav,harf,h aː ɾ f,"[(0.56, 0.67), (0.67, 0.8), (0.8, 0.85), (0.85, 0.88)]"
ruya.wav,rüya,ɾ y j aː,"[(0.65, 0.66), (0.66, 0.78), (0.78, 0.83), (0.83, 1.08)]"
sayak.wav,şayak,ʃ a j a k,"[(0.36, 0.53), (0.53, 0.58), (0.58, 0.68), (0.68, 0.81), (0.81, 1.03)]"
vakar.wav,vakar,v a k aː ɾ,"[(0.45, 0.5), (0.5, 0.6), (0.6, 0.69), (0.69, 0.9), (0.9, 1.08)]"
bekri.wav,bekri,b e k ɾ iː,"[(0.43, 0.49), (0.49, 0.63), (0.63, 0.74), (0.74, 0.75), (0.75, 1.02)]"
ala.wav,âlâ,a ɫ a,"[(0.43, 0.57), (0.57, 0.58), (0.58, 0.81)]"
kambiyo.wav,kambiyo,k a m b i j o,"[(0.42, 0.5), (0.5, 0.63), (0.63, 0.73), (0.73, 0.74), (0.74, 0.81), (0.81, 0.88), (0.88, 0.99)]"
kabul.wav,kabul,k a b uː ɫː,"[(0.27, 0.36), (0.36, 0.49), (0.49, 0.5), (0.5, 0.62), (0.62, 0.72)]"
kamelya.wav,kamelya,k a m e ɫ j a,"[(0.46, 0.55), (0.55, 0.62), (0.62, 0.69), (0.69, 0.85), (0.85, 0.86), (0.86, 0.96), (0.96, 1.09)]"
sarki.wav,şarkı,ʃ a ɾ k ɯ,"[(0.35, 0.49), (0.49, 0.64), (0.64, 0.71), (0.71, 0.81), (0.81, 0.97)]"
gramer.wav,gramer,ɡ ɯ ɾ a m ɛ ɾ,"[(0.46, 0.59), (0.59, 0.66), (0.66, 0.67), (0.67, 0.77), (0.77, 0.84), (0.84, 0.96), (0.96, 1.18)]"
baga.wav,bağa,b aː a,"[(0.49, 0.6), (0.6, 0.67), (0.67, 1.01)]"
ibibik.wav,ibibik,i b i b i k,"[(0.46, 0.62), (0.62, 0.63), (0.63, 0.75), (0.75, 0.76), (0.76, 0.89), (0.89, 1.1)]"
ferahi.wav,ferahi,f e ɾ aː h iː,"[(0.4, 0.5), (0.5, 0.63), (0.63, 0.64), (0.64, 0.87), (0.87, 0.88), (0.88, 1.24)]"
peskes.wav,peşkeş,p e ʃ c e ʃ,"[(0.4, 0.46), (0.46, 0.54), (0.54, 0.66), (0.66, 0.72), (0.72, 0.84), (0.84, 1.1)]"
saryo.wav,şaryo,ʃ a ɾ j o,"[(0.33, 0.49), (0.49, 0.67), (0.67, 0.68), (0.68, 0.78), (0.78, 0.9)]"
hos.wav,hoş,h o ʃ,"[(0.59, 0.64), (0.64, 0.76), (0.76, 0.99)]"
hor.wav,hor,h o ɾ,"[(0.62, 0.7), (0.7, 0.86), (0.86, 0.87)]"
imar.wav,imar,iː m aː ɾ,"[(0.47, 0.69), (0.69, 0.76), (0.76, 0.99), (0.99, 1.25)]"
irk.wav,ırk,ɯ ɾ k,"[(0.24, 0.47), (0.47, 0.48), (0.48, 0.65)]"
kariyer.wav,kariyer,k a ɾ i j ɛ ɾ,"[(0.46, 0.54), (0.54, 0.65), (0.65, 0.66), (0.66, 0.7), (0.7, 0.78), (0.78, 0.93), (0.93, 1.18)]"
umum.wav,umum,u m u m,"[(0.46, 0.55), (0.55, 0.63), (0.63, 0.75), (0.75, 0.89)]"
mimik.wav,mimik,m i m i k,"[(0.44, 0.5), (0.5, 0.59), (0.59, 0.63), (0.63, 0.77), (0.77, 0.99)]"
muharebe.wav,muharebe,m u h aː ɾ e b e,"[(0.44, 0.51), (0.51, 0.61), (0.61, 0.62), (0.62, 0.79), (0.79, 0.8), (0.8, 0.95), (0.95, 0.96), (0.96, 1.13)]"
bey.wav,bey,b e j,"[(0.53, 0.64), (0.64, 0.71), (0.71, 0.92)]"
mah.wav,mah,m aː h,"[(0.45, 0.55), (0.55, 0.8), (0.8, 1.03)]"
karye.wav,karye,k a ɾ j e,"[(0.46, 0.55), (0.55, 0.72), (0.72, 0.73), (0.73, 0.88), (0.88, 1.05)]"
kesik.wav,keşik,c e ʃ i k,"[(0.43, 0.52), (0.52, 0.6), (0.6, 0.72), (0.72, 0.82), (0.82, 1.0)]"
baglama.wav,bağlama,b aː ɫ a m a,"[(0.29, 0.38), (0.38, 0.62), (0.62, 0.63), (0.63, 0.72), (0.72, 0.8), (0.8, 0.95)]"
firak.wav,firak,f i ɾ aː k,"[(0.32, 0.53), (0.53, 0.58), (0.58, 0.59), (0.59, 0.78), (0.78, 0.92)]"
posu.wav,poşu,p o ʃ u,"[(0.41, 0.48), (0.48, 0.55), (0.55, 0.69), (0.69, 0.83)]"
yigilmak.wav,yığılmak,j ɯː ɫ m a k,"[(0.44, 0.59), (0.59, 0.75), (0.75, 0.76), (0.76, 0.83), (0.83, 1.0), (1.0, 1.21)]"
iham.wav,iham,iː h aː m,"[(0.47, 0.68), (0.68, 0.75), (0.75, 0.96), (0.96, 1.26)]"
ekmek.wav,ekmek,ɛ k m ɛ k,"[(0.51, 0.61), (0.61, 0.76), (0.76, 0.83), (0.83, 0.93), (0.93, 1.2)]"
isar.wav,işar,i ʃ aː ɾ,"[(0.47, 0.56), (0.56, 0.7), (0.7, 0.95), (0.95, 1.21)]"
aya.wav,aya,a j a,"[(0.37, 0.55), (0.55, 0.64), (0.64, 0.83)]"
lokma.wav,lokma,ɫ oː k m a,"[(0.51, 0.52), (0.52, 0.67), (0.67, 0.71), (0.71, 0.77), (0.77, 0.93)]"
oreke.wav,öreke,œ ɾ e c e,"[(0.46, 0.58), (0.58, 0.59), (0.59, 0.74), (0.74, 0.83), (0.83, 1.01)]"
paha.wav,paha,p a h a,"[(0.47, 0.53), (0.53, 0.65), (0.65, 0.66), (0.66, 0.95)]"
sah.wav,şah,ʃ aː h,"[(0.72, 0.75), (0.75, 0.9), (0.9, 1.06)]"
yavuklu.wav,yavuklu,j a v u k ɫ u,"[(0.45, 0.55), (0.55, 0.61), (0.61, 0.62), (0.62, 0.72), (0.72, 0.81), (0.81, 0.82), (0.82, 1.04)]"
ilmuhaber.wav,ilmühaber,i ɫ m y h a b ɛ ɾ,"[(0.46, 0.59), (0.59, 0.6), (0.6, 0.68), (0.68, 0.73), (0.73, 0.81), (0.81, 0.95), (0.95, 0.96), (0.96, 1.12), (1.12, 1.35)]"
hariri.wav,hariri,h a ɾ iː ɾ iː,"[(0.41, 0.5), (0.5, 0.63), (0.63, 0.64), (0.64, 1.06), (1.06, 1.07), (1.07, 1.2)]"
sehriye.wav,şehriye,ʃ e h ɾ i j e,"[(0.37, 0.49), (0.49, 0.7), (0.7, 0.71), (0.71, 0.72), (0.72, 0.75), (0.75, 0.84), (0.84, 1.01)]"
ikrar.wav,ikrar,i k ɾ aː ɾ,"[(0.46, 0.57), (0.57, 0.67), (0.67, 0.68), (0.68, 0.96), (0.96, 1.17)]"
masrik.wav,maşrık,m a ʃ ɾ ɯ k,"[(0.46, 0.53), (0.53, 0.62), (0.62, 0.78), (0.78, 0.79), (0.79, 0.9), (0.9, 1.11)]"
asik.wav,âşık,a ʃ ɯ k,"[(0.43, 0.53), (0.53, 0.64), (0.64, 0.76), (0.76, 0.88)]"
karsi.wav,karşı,k a ɾ ʃ ɯ,"[(0.18, 0.26), (0.26, 0.42), (0.42, 0.43), (0.43, 0.62), (0.62, 0.79)]"
ekber.wav,ekber,e k b ɛ ɾ,"[(0.49, 0.6), (0.6, 0.72), (0.72, 0.73), (0.73, 0.87), (0.87, 1.07)]"
kariha.wav,kariha,k a ɾ iː h a,"[(0.46, 0.55), (0.55, 0.65), (0.65, 0.66), (0.66, 0.86), (0.86, 0.94), (0.94, 1.23)]"
yok.wav,yok,j o k ɫ u k,"[(0.48, 0.58), (0.58, 0.71), (0.71, 0.8), (0.8, 0.81), (0.81, 0.95), (0.95, 1.11)]"
kam.wav,kâm,k aː m,"[(0.14, 0.22), (0.22, 0.36), (0.36, 0.55)]"
osur.wav,öşür,œ ʃ y ɾ,"[(0.44, 0.54), (0.54, 0.7), (0.7, 0.8), (0.8, 0.96)]"
garibe.wav,garibe,ɡ a ɾ iː b e,"[(0.46, 0.55), (0.55, 0.68), (0.68, 0.69), (0.69, 0.88), (0.88, 0.89), (0.89, 1.28)]"
vefa.wav,vefa,v e f aː,"[(0.42, 0.5), (0.5, 0.61), (0.61, 0.72), (0.72, 1.02)]"
bagli.wav,bağlı,b aː ɫ ɯ,"[(0.2, 0.3), (0.3, 0.58), (0.58, 0.59), (0.59, 0.78)]"
haraso.wav,haraşo,h a ɾ a ʃ o,"[(0.4, 0.51), (0.51, 0.61), (0.61, 0.62), (0.62, 0.72), (0.72, 0.85), (0.85, 0.98)]"
muarefe.wav,muarefe,m u aː ɾ e f e,"[(0.45, 0.51), (0.51, 0.65), (0.65, 0.83), (0.83, 0.84), (0.84, 0.95), (0.95, 1.06), (1.06, 1.29)]"
kebir.wav,kebir,c e b iː ɾ,"[(0.46, 0.56), (0.56, 0.68), (0.68, 0.69), (0.69, 0.94), (0.94, 1.3)]"
mihrap.wav,mihrap,m i h ɾ aː p,"[(0.43, 0.48), (0.48, 0.59), (0.59, 0.68), (0.68, 0.69), (0.69, 0.9), (0.9, 0.99)]"
uveyik.wav,üveyik,y v e j i k,"[(0.46, 0.6), (0.6, 0.61), (0.61, 0.67), (0.67, 0.82), (0.82, 0.88), (0.88, 1.08)]"
memba.wav,memba,m e m b aː,"[(0.56, 0.66), (0.66, 0.76), (0.76, 0.89), (0.89, 0.9), (0.9, 1.15)]"
musavere.wav,müşavere,m y ʃ aː v e ɾ e,"[(0.47, 0.53), (0.53, 0.59), (0.59, 0.7), (0.7, 0.89), (0.89, 0.9), (0.9, 1.01), (1.01, 1.02), (1.02, 1.18)]"
vahiy.wav,vahiy,v a h i j,"[(0.46, 0.54), (0.54, 0.65), (0.65, 0.66), (0.66, 0.82), (0.82, 0.88)]"
gavur.wav,gâvur,ɡ aː v u ɾ,"[(0.48, 0.53), (0.53, 0.66), (0.66, 0.67), (0.67, 0.82), (0.82, 0.97)]"
